0.271276 0.0000 0007 0.836462 -3.430454 0.500000+0.000000i 0.234346+0.318470i 0.234346-0.318470i 0.500000+0.000000i 0.233704+0.317587i 
0.273347 0.0000 0007 0.841552 -3.436419 0.500000+0.000000i 0.228457+0.319898i 0.228457-0.319898i 0.500000+0.000000i 0.228369+0.319765i 
0.275418 0.0000 0007 0.846607 -3.442431 0.500000+0.000000i 0.223194+0.322133i 0.223194-0.322133i 0.500000+0.000000i 0.223010+0.321858i 
0.277489 0.0000 0007 0.851629 -3.448490 0.500000+0.000000i 0.217850+0.324206i 0.217850-0.324206i 0.500000+0.000000i 0.217628+0.323867i 
0.279560 0.0000 0007 0.856616 -3.454594 0.500000+0.000000i 0.212811+0.326701i 0.212811-0.326701i 0.500000-0.000000i 0.212224+0.325790i 
0.281630 0.0000 0007 0.861568 -3.460746 0.500000+0.000000i 0.207257+0.328362i 0.207257-0.328362i 0.500000+0.000000i 0.206800+0.327628i 
0.283701 0.0000 0007 0.866484 -3.466943 0.500000+0.000000i 0.201639+0.329851i 0.201639-0.329851i 0.500000-0.000000i 0.201357+0.329380i 
0.285772 0.0000 0007 0.871365 -3.473187 0.500000+0.000000i 0.196012+0.331251i 0.196012-0.331251i 0.500000+0.000000i 0.195897+0.331046i 
0.287843 0.0000 0007 0.876209 -3.479477 0.500000+0.000000i 0.190378+0.332564i 0.190378-0.332564i 0.500000+0.000000i 0.190420+0.332626i 
0.289914 0.0000 0007 0.881016 -3.485814 0.500000+0.000000i 0.184641+0.333612i 0.184641-0.333612i 0.500000+0.000000i 0.184929+0.334120i 
0.291984 0.0000 0007 0.885787 -3.492196 0.500000+0.000000i 0.179189+0.335099i 0.179189-0.335099i 0.500000+0.000000i 0.179424+0.335527i 
0.294055 0.0000 0007 0.890519 -3.498625 0.500000+0.000000i 0.173814+0.336681i 0.173814-0.336681i 0.500000-0.000000i 0.173907+0.336848i 
0.296126 0.0000 0007 0.895214 -3.505100 0.500000+0.000000i 0.168423+0.338181i 0.168423-0.338181i 0.500000-0.000000i 0.168380+0.338082i 
0.298197 0.0000 0007 0.899870 -3.511621 0.500000+0.000000i 0.162885+0.339331i 0.162885-0.339331i 0.500000-0.000000i 0.162843+0.339230i 
0.300268 0.0000 0007 0.904488 -3.518187 0.500000+0.000000i 0.157425+0.340576i 0.157425-0.340576i 0.500000+0.000000i 0.157299+0.340291i 
0.302338 0.0000 0007 0.909066 -3.524800 0.500000+0.000000i 0.151913+0.341648i 0.151913-0.341648i 0.500000-0.000000i 0.151748+0.341264i 
0.304409 0.0000 0007 0.913604 -3.531458 0.500000+0.000000i 0.146237+0.342268i 0.146237-0.342268i 0.500000-0.000000i 0.146193+0.342151i 
0.306480 0.0000 0007 0.918101 -3.538162 0.500000+0.000000i 0.140756+0.343262i 0.140756-0.343262i 0.500000-0.000000i 0.140634+0.342952i 
0.308551 0.0000 0007 0.922558 -3.544912 0.500000+0.000000i 0.135304+0.344266i 0.135304-0.344266i 0.500000-0.000000i 0.135073+0.343665i 
0.310622 0.0000 0007 0.926974 -3.551707 0.500000+0.000000i 0.129737+0.344907i 0.129737-0.344907i 0.500000+0.000000i 0.129511+0.344292i 
0.312692 0.0000 0007 0.931348 -3.558547 0.500000+0.000000i 0.124273+0.345744i 0.124273-0.345744i 0.500000-0.000000i 0.123950+0.344832i 
0.314763 0.0000 0007 0.935680 -3.565433 0.500000+0.000000i 0.118640+0.346026i 0.118640-0.346026i 0.500000+0.000000i 0.118391+0.345285i 
0.316834 0.0000 0007 0.939969 -3.572364 0.500000+0.000000i 0.113140+0.346601i 0.113140-0.346601i 0.500000+0.000000i 0.112836+0.345652i 
0.318905 0.0000 0007 0.944215 -3.579340 0.500000+0.000000i 0.107551+0.346806i 0.107551-0.346806i 0.500000+0.000000i 0.107285+0.345933i 
0.320976 0.0000 0007 0.948417 -3.586361 0.500000+0.000000i 0.101998+0.347021i 0.101998-0.347021i 0.500000-0.000000i 0.101741+0.346127i 
